,Timestamp,Open,High,Low,Close,Volume
44,2021-02-01T02:12:00.000Z,0.0378822,0.0382608,0.0378497,0.037986,35291563.0
45,2021-02-01T02:15:00.000Z,0.0379789,0.038768,0.0379001,0.0386987,48897382.0
46,2021-02-01T02:18:00.000Z,0.0386991,0.03888,0.0383483,0.0386018,51614813.0
47,2021-02-01T02:21:00.000Z,0.0385708,0.038617,0.0381004,0.0381657,24585129.0
48,2021-02-01T02:24:00.000Z,0.0381991,0.0387,0.03814,0.0386233,41392522.0
49,2021-02-01T02:27:00.000Z,0.0386191,0.0386352,0.038,0.0380039,40902118.0
50,2021-02-01T02:30:00.000Z,0.0380039,0.0385606,0.0379278,0.0380003,28705606.0
51,2021-02-01T02:33:00.000Z,0.0379994,0.0381229,0.0376567,0.037717,29818919.0
52,2021-02-01T02:36:00.000Z,0.0377186,0.0379658,0.036746,0.0370864,66627069.0
53,2021-02-01T02:39:00.000Z,0.0370911,0.0376337,0.0370005,0.0372552,44668465.0
54,2021-02-01T02:42:00.000Z,0.0372622,0.0376177,0.0372622,0.037293,20396480.0
55,2021-02-01T02:45:00.000Z,0.0373342,0.037682,0.0371625,0.03763,38504297.0
56,2021-02-01T02:48:00.000Z,0.037653,0.0376765,0.0367799,0.0369793,40128603.0
57,2021-02-01T02:51:00.000Z,0.0369633,0.037,0.0364122,0.0367637,49170291.0
58,2021-02-01T02:54:00.000Z,0.0367736,0.0376434,0.0367268,0.0375999,52786528.0
59,2021-02-01T02:57:00.000Z,0.037595,0.0378359,0.0373753,0.0378359,23168824.0
60,2021-02-01T03:00:00.000Z,0.0378249,0.0384736,0.0377347,0.038048,64349631.0
61,2021-02-01T03:03:00.000Z,0.0380609,0.038189,0.0376077,0.037684,25529276.0
62,2021-02-01T03:06:00.000Z,0.0377107,0.038234,0.0377107,0.038165,42490243.0
63,2021-02-01T03:09:00.000Z,0.0381704,0.0385419,0.0381496,0.0384,46014117.0
64,2021-02-01T03:12:00.000Z,0.0384,0.0384,0.0377004,0.0380506,36881738.0
65,2021-02-01T03:15:00.000Z,0.0380506,0.0381355,0.0377352,0.037848,24476058.0
66,2021-02-01T03:18:00.000Z,0.0378752,0.0378784,0.0372825,0.0372902,39464080.0
67,2021-02-01T03:21:00.000Z,0.0373071,0.0374289,0.0365479,0.0366781,57620458.0
68,2021-02-01T03:24:00.000Z,0.0366776,0.0373763,0.0365761,0.0371737,67369059.0
69,2021-02-01T03:27:00.000Z,0.0371279,0.0372954,0.036833,0.0368914,44678103.0
70,2021-02-01T03:30:00.000Z,0.0368682,0.0371939,0.0367277,0.0369801,47547131.0
71,2021-02-01T03:33:00.000Z,0.0369801,0.037416,0.0369213,0.0373875,33286183.0
72,2021-02-01T03:36:00.000Z,0.037386,0.037683,0.0371428,0.037173,30190847.0
73,2021-02-01T03:39:00.000Z,0.0371431,0.0372075,0.0365,0.0365966,62802233.0
74,2021-02-01T03:42:00.000Z,0.0365966,0.0372737,0.0365521,0.036758,66282612.0
75,2021-02-01T03:45:00.000Z,0.0367925,0.0368324,0.0363401,0.036602,37431907.0
76,2021-02-01T03:48:00.000Z,0.0366145,0.0370697,0.036331,0.0370003,61242453.0
77,2021-02-01T03:51:00.000Z,0.0370187,0.0374444,0.0368976,0.0374267,58997081.0
78,2021-02-01T03:54:00.000Z,0.0374267,0.0374617,0.0372355,0.0373413,27226210.0
79,2021-02-01T03:57:00.000Z,0.0373413,0.037485,0.03734,0.0374832,21491764.0
80,2021-02-01T04:00:00.000Z,0.0374697,0.0381657,0.0374501,0.0376067,62493069.0
81,2021-02-01T04:03:00.000Z,0.0376081,0.0386,0.0376024,0.0380806,94632292.0
82,2021-02-01T04:06:00.000Z,0.0381151,0.0381151,0.0376475,0.037704,56261895.0
83,2021-02-01T04:09:00.000Z,0.0377214,0.03783,0.03728,0.03728,31794394.0
84,2021-02-01T04:12:00.000Z,0.0372807,0.0375461,0.0369341,0.0372719,46584202.0
85,2021-02-01T04:15:00.000Z,0.0372556,0.0376757,0.0372041,0.037452,23925698.0
86,2021-02-01T04:18:00.000Z,0.0374287,0.0376984,0.0373002,0.0375819,26275813.0
87,2021-02-01T04:21:00.000Z,0.0375453,0.0376613,0.0373,0.0373512,29145636.0
88,2021-02-01T04:24:00.000Z,0.037369,0.0383817,0.0372223,0.0383558,62951387.0
89,2021-02-01T04:27:00.000Z,0.0383423,0.038348,0.0378524,0.0381798,37931589.0
90,2021-02-01T04:30:00.000Z,0.0381765,0.0382418,0.0377703,0.0379698,30157429.0
91,2021-02-01T04:33:00.000Z,0.0379271,0.0381362,0.037874,0.0379179,17388217.0
92,2021-02-01T04:36:00.000Z,0.0379101,0.037949,0.03775,0.0378968,15293188.0
93,2021-02-01T04:39:00.000Z,0.0378968,0.0387477,0.0378699,0.0386,64369606.0
94,2021-02-01T04:42:00.000Z,0.0385451,0.0399641,0.0385451,0.03992,169719923.0
95,2021-02-01T04:45:00.000Z,0.0398902,0.0416045,0.0398682,0.041058,260596056.0
96,2021-02-01T04:48:00.000Z,0.041058,0.04106,0.0395714,0.0398822,243703071.0
97,2021-02-01T04:51:00.000Z,0.0398822,0.0402105,0.0393694,0.0394827,109077477.0
98,2021-02-01T04:54:00.000Z,0.0395692,0.0396059,0.0389345,0.0395145,96409328.0
99,2021-02-01T04:57:00.000Z,0.0395027,0.0405509,0.0392173,0.0404083,84219926.0
100,2021-02-01T05:00:00.000Z,0.0404612,0.0409138,0.0398594,0.0407603,82560315.0
101,2021-02-01T05:03:00.000Z,0.0407743,0.0409995,0.0402537,0.0407698,64935542.0
102,2021-02-01T05:06:00.000Z,0.0407698,0.041986,0.0405498,0.0413608,124978754.0
103,2021-02-01T05:09:00.000Z,0.0413287,0.0413617,0.0403317,0.041021,113213278.0
104,2021-02-01T05:12:00.000Z,0.041021,0.0413485,0.04,0.04052,89192873.0
105,2021-02-01T05:15:00.000Z,0.04052,0.0412443,0.0404,0.0406237,68867984.0
106,2021-02-01T05:18:00.000Z,0.0406477,0.041147,0.0406233,0.040971,51518659.0
107,2021-02-01T05:21:00.000Z,0.0409819,0.0411573,0.0407681,0.0407681,42207049.0
108,2021-02-01T05:24:00.000Z,0.0407712,0.0407998,0.0396008,0.0397232,80257300.0
109,2021-02-01T05:27:00.000Z,0.0397157,0.0404629,0.0396318,0.0400519,58118150.0
110,2021-02-01T05:30:00.000Z,0.0400519,0.0403,0.039908,0.0399911,41203446.0
111,2021-02-01T05:33:00.000Z,0.0399883,0.0399883,0.0391199,0.0393395,55972746.0
112,2021-02-01T05:36:00.000Z,0.0393395,0.0396419,0.0393316,0.0396,30474878.0
113,2021-02-01T05:39:00.000Z,0.0396,0.040249,0.0395221,0.0400384,51775011.0
114,2021-02-01T05:42:00.000Z,0.040046,0.0405566,0.0400239,0.0403175,45907013.0
115,2021-02-01T05:45:00.000Z,0.0403349,0.0403349,0.03985,0.0398613,28262034.0
116,2021-02-01T05:48:00.000Z,0.0398968,0.0405566,0.0398037,0.0401523,40017533.0
117,2021-02-01T05:51:00.000Z,0.0401865,0.0407,0.0400758,0.0404686,43688210.0
118,2021-02-01T05:54:00.000Z,0.0404623,0.0409035,0.0403823,0.0408333,33164000.0
119,2021-02-01T05:57:00.000Z,0.040803,0.0408683,0.0402,0.0406851,43383020.0
120,2021-02-01T06:00:00.000Z,0.0406847,0.0412,0.0405056,0.0411996,56600167.0
121,2021-02-01T06:03:00.000Z,0.0411996,0.042,0.0411582,0.0414658,99228608.0
122,2021-02-01T06:06:00.000Z,0.0414649,0.041485,0.0409266,0.0413836,110084900.0
123,2021-02-01T06:09:00.000Z,0.041405,0.0417604,0.0411809,0.0413244,64331298.0
124,2021-02-01T06:12:00.000Z,0.0413257,0.041399,0.0406001,0.04084,69744525.0
125,2021-02-01T06:15:00.000Z,0.0408013,0.0410999,0.040368,0.040948,53458178.0
126,2021-02-01T06:18:00.000Z,0.040959,0.0409851,0.0404015,0.0404895,40815516.0
127,2021-02-01T06:21:00.000Z,0.0404845,0.0412,0.0404291,0.0409412,52274339.0
128,2021-02-01T06:24:00.000Z,0.0409989,0.0410999,0.0406127,0.0406529,30872615.0
129,2021-02-01T06:27:00.000Z,0.0406546,0.041221,0.0406297,0.0411821,35272515.0
130,2021-02-01T06:30:00.000Z,0.0411942,0.0412198,0.0408,0.041129,32935529.0
131,2021-02-01T06:33:00.000Z,0.0411259,0.0411316,0.0406025,0.0406101,32612943.0
132,2021-02-01T06:36:00.000Z,0.0406184,0.0406859,0.03997,0.0399996,53469060.0
133,2021-02-01T06:39:00.000Z,0.0399992,0.0407816,0.0396317,0.0404899,106270544.0
134,2021-02-01T06:42:00.000Z,0.04057,0.0406,0.038444,0.0388656,158604980.0
135,2021-02-01T06:45:00.000Z,0.0388269,0.0391851,0.0369408,0.0374163,170743763.0
136,2021-02-01T06:48:00.000Z,0.0373767,0.0375676,0.0365,0.0373448,185782435.0
137,2021-02-01T06:51:00.000Z,0.0373146,0.0386998,0.037082,0.0385,138510962.0
138,2021-02-01T06:54:00.000Z,0.0385324,0.038799,0.0379,0.0379718,137108600.0
139,2021-02-01T06:57:00.000Z,0.0380381,0.0387392,0.0379,0.0386653,70067730.0
140,2021-02-01T07:00:00.000Z,0.0386562,0.0389623,0.0380999,0.0381922,68396041.0
141,2021-02-01T07:03:00.000Z,0.0381053,0.039,0.038018,0.0389946,54086753.0
142,2021-02-01T07:06:00.000Z,0.0389698,0.0396,0.0389176,0.039416,97783389.0
143,2021-02-01T07:09:00.000Z,0.0394159,0.0394838,0.0391111,0.039416,34369013.0
144,2021-02-01T07:12:00.000Z,0.0394163,0.0397776,0.03895,0.0389503,52658487.0
145,2021-02-01T07:15:00.000Z,0.0389503,0.0395,0.0387142,0.039019,48070576.0
146,2021-02-01T07:18:00.000Z,0.039019,0.0393854,0.0389319,0.039213,32841673.0
147,2021-02-01T07:21:00.000Z,0.0392173,0.0393747,0.0386849,0.0387151,39187468.0
148,2021-02-01T07:24:00.000Z,0.0387332,0.0393468,0.0387,0.0390829,49691565.0
149,2021-02-01T07:27:00.000Z,0.0390597,0.0395099,0.039004,0.039355,33665796.0
150,2021-02-01T07:30:00.000Z,0.0393221,0.039685,0.039,0.0395207,41756553.0
151,2021-02-01T07:33:00.000Z,0.0395068,0.0401026,0.0394731,0.0397057,57193608.0
152,2021-02-01T07:36:00.000Z,0.0396846,0.0399999,0.0395604,0.0399882,30813273.0
153,2021-02-01T07:39:00.000Z,0.039965,0.0401788,0.039509,0.0396747,42503839.0
154,2021-02-01T07:42:00.000Z,0.0396743,0.04,0.0396444,0.039883,22362598.0
155,2021-02-01T07:45:00.000Z,0.0398888,0.039949,0.039206,0.0392407,38066978.0
156,2021-02-01T07:48:00.000Z,0.0392937,0.0396944,0.0388,0.0388801,44464089.0
157,2021-02-01T07:51:00.000Z,0.0388801,0.0389792,0.0385691,0.0386796,48669572.0
158,2021-02-01T07:54:00.000Z,0.0386796,0.039,0.038339,0.0389767,61662853.0
159,2021-02-01T07:57:00.000Z,0.0389441,0.0392996,0.0388026,0.0392188,44536977.0
160,2021-02-01T08:00:00.000Z,0.0392188,0.0392595,0.0386003,0.0387496,46064439.0
161,2021-02-01T08:03:00.000Z,0.03873,0.039,0.0385,0.0387313,47905900.0
162,2021-02-01T08:06:00.000Z,0.0386866,0.0387915,0.0380667,0.0380991,39702637.0
163,2021-02-01T08:09:00.000Z,0.0381287,0.0384998,0.037971,0.0382825,36913144.0
164,2021-02-01T08:12:00.000Z,0.0383302,0.0383646,0.0378947,0.0383507,37229148.0
165,2021-02-01T08:15:00.000Z,0.0383341,0.0387655,0.0383338,0.0386609,53265611.0
166,2021-02-01T08:18:00.000Z,0.0386608,0.0389148,0.0385372,0.0385531,30784199.0
167,2021-02-01T08:21:00.000Z,0.038566,0.038634,0.0378,0.0378499,44314586.0
168,2021-02-01T08:24:00.000Z,0.0378,0.0380908,0.0377272,0.03808,57879261.0
169,2021-02-01T08:27:00.000Z,0.0380665,0.0380798,0.0375826,0.0376,40604800.0
170,2021-02-01T08:30:00.000Z,0.0376,0.0382944,0.0374297,0.0382601,55937216.0
171,2021-02-01T08:33:00.000Z,0.0382601,0.0384715,0.0379,0.0384546,41966159.0
172,2021-02-01T08:36:00.000Z,0.0384284,0.0384811,0.0380264,0.0383637,27790320.0
173,2021-02-01T08:39:00.000Z,0.0383637,0.0385819,0.0382,0.0385797,33417327.0
174,2021-02-01T08:42:00.000Z,0.0385798,0.0385912,0.0382,0.0382539,28237885.0
175,2021-02-01T08:45:00.000Z,0.038253,0.0388,0.0382083,0.0386898,39146675.0
176,2021-02-01T08:48:00.000Z,0.0386895,0.03888,0.0383482,0.0384985,37840641.0
177,2021-02-01T08:51:00.000Z,0.0384985,0.0385599,0.0381445,0.038489,32658833.0
178,2021-02-01T08:54:00.000Z,0.038489,0.0386,0.0384307,0.0385357,22174619.0
179,2021-02-01T08:57:00.000Z,0.0385356,0.038552,0.0383265,0.0383832,18508131.0
180,2021-02-01T09:00:00.000Z,0.0384256,0.0384653,0.03795,0.0380692,22495761.0
181,2021-02-01T09:03:00.000Z,0.0380724,0.0381779,0.0379301,0.0379497,23205679.0
182,2021-02-01T09:06:00.000Z,0.0379497,0.0380899,0.0377501,0.0380451,29961881.0
183,2021-02-01T09:09:00.000Z,0.0380274,0.0380274,0.0377275,0.037748,19694325.0
184,2021-02-01T09:12:00.000Z,0.0377596,0.0382435,0.0377596,0.0381567,21184937.0
185,2021-02-01T09:15:00.000Z,0.03815,0.0383268,0.0378391,0.037856,23694406.0
186,2021-02-01T09:18:00.000Z,0.0378431,0.0382999,0.0378423,0.0381693,27881494.0
187,2021-02-01T09:21:00.000Z,0.0381693,0.03825,0.0379591,0.03801,23097750.0
188,2021-02-01T09:24:00.000Z,0.0380182,0.0382521,0.0379683,0.0381054,23835200.0
189,2021-02-01T09:27:00.000Z,0.0381295,0.0382007,0.0378543,0.0379665,18977670.0
190,2021-02-01T09:30:00.000Z,0.0379762,0.03837,0.0378558,0.0383535,28052001.0
191,2021-02-01T09:33:00.000Z,0.0383535,0.0386884,0.0383217,0.0385719,42390719.0
192,2021-02-01T09:36:00.000Z,0.0385714,0.0391416,0.0383062,0.0390023,62047675.0
193,2021-02-01T09:39:00.000Z,0.0390241,0.0392921,0.038889,0.038963,53115543.0
194,2021-02-01T09:42:00.000Z,0.0389709,0.0392577,0.0388859,0.0392497,27918892.0
195,2021-02-01T09:45:00.000Z,0.039225,0.0393993,0.0390008,0.0393293,36994434.0
196,2021-02-01T09:48:00.000Z,0.0393297,0.0399,0.0393069,0.0395703,67480517.0
197,2021-02-01T09:51:00.000Z,0.0395703,0.0397,0.0392793,0.039513,38802791.0
198,2021-02-01T09:54:00.000Z,0.039513,0.0399,0.039424,0.0394728,36876991.0
199,2021-02-01T09:57:00.000Z,0.0394728,0.0395699,0.0392566,0.03935,24788308.0
200,2021-02-01T10:00:00.000Z,0.0393421,0.0395,0.0389707,0.0389975,41903114.0
201,2021-02-01T10:03:00.000Z,0.0389975,0.03923,0.0387831,0.0390969,30605890.0
202,2021-02-01T10:06:00.000Z,0.0390953,0.0396462,0.0390647,0.0396462,41690112.0
203,2021-02-01T10:09:00.000Z,0.0396404,0.0405797,0.0396404,0.0404791,129256735.0
204,2021-02-01T10:12:00.000Z,0.0405175,0.0405793,0.04,0.0404379,80351435.0
205,2021-02-01T10:15:00.000Z,0.0404122,0.0408535,0.0401278,0.0406463,92118112.0
206,2021-02-01T10:18:00.000Z,0.0406463,0.0409337,0.0403561,0.0404736,69795742.0
207,2021-02-01T10:21:00.000Z,0.0404732,0.0407884,0.0404227,0.0406658,43025492.0
208,2021-02-01T10:24:00.000Z,0.0406658,0.040721,0.0399,0.0402607,65595052.0
209,2021-02-01T10:27:00.000Z,0.0402532,0.0404993,0.039831,0.0401531,71746788.0
210,2021-02-01T10:30:00.000Z,0.0401548,0.0405224,0.0401363,0.0403981,42319610.0
211,2021-02-01T10:33:00.000Z,0.0403981,0.0404237,0.0396,0.0397463,39270959.0
212,2021-02-01T10:36:00.000Z,0.0397463,0.039755,0.0394795,0.0395057,43710110.0
213,2021-02-01T10:39:00.000Z,0.0395039,0.0398557,0.03933,0.0397976,38062900.0
214,2021-02-01T10:42:00.000Z,0.0397976,0.039876,0.0396668,0.0397601,24457787.0
215,2021-02-01T10:45:00.000Z,0.039748,0.0397668,0.0391556,0.0394,43531866.0
216,2021-02-01T10:48:00.000Z,0.0393924,0.03954,0.03912,0.039156,29084804.0
217,2021-02-01T10:51:00.000Z,0.039167,0.0391948,0.0387232,0.0387934,63181784.0
218,2021-02-01T10:54:00.000Z,0.0387655,0.0391753,0.0387655,0.0391511,35041314.0
219,2021-02-01T10:57:00.000Z,0.0391511,0.0391668,0.0389001,0.0390511,32251614.0
220,2021-02-01T11:00:00.000Z,0.0390495,0.0397,0.039,0.0396388,45465689.0
221,2021-02-01T11:03:00.000Z,0.0396555,0.0396559,0.039,0.039223,44756699.0
222,2021-02-01T11:06:00.000Z,0.039223,0.0392347,0.0388763,0.0390223,29956476.0
223,2021-02-01T11:09:00.000Z,0.0390223,0.039468,0.0389667,0.039294,27505067.0
224,2021-02-01T11:12:00.000Z,0.0393,0.039319,0.0388,0.0388,27240195.0
225,2021-02-01T11:15:00.000Z,0.0388001,0.0390102,0.0382263,0.0382263,52339005.0
226,2021-02-01T11:18:00.000Z,0.0382263,0.0387997,0.0381819,0.0386514,44005356.0
227,2021-02-01T11:21:00.000Z,0.0386465,0.0394001,0.0386131,0.0393,41373268.0
228,2021-02-01T11:24:00.000Z,0.0392941,0.0395571,0.0392,0.0394792,34985908.0
229,2021-02-01T11:27:00.000Z,0.0394948,0.0395555,0.0393653,0.0394716,35954303.0
230,2021-02-01T11:30:00.000Z,0.0394501,0.0403,0.039433,0.0399997,85958867.0
231,2021-02-01T11:33:00.000Z,0.0399669,0.0403,0.0382993,0.03993,87393086.0
232,2021-02-01T11:36:00.000Z,0.0399189,0.0399824,0.0393003,0.0395099,35249536.0
233,2021-02-01T11:39:00.000Z,0.0395043,0.0399,0.0394,0.0395936,36208051.0
234,2021-02-01T11:42:00.000Z,0.0395819,0.03977,0.039429,0.0397179,18382288.0
235,2021-02-01T11:45:00.000Z,0.0397307,0.04,0.0396707,0.0397976,27904588.0
236,2021-02-01T11:48:00.000Z,0.0397976,0.0399738,0.0397041,0.0399076,19972189.0
237,2021-02-01T11:51:00.000Z,0.0399076,0.0405304,0.0399011,0.0404989,63021006.0
238,2021-02-01T11:54:00.000Z,0.0404814,0.0405711,0.0395,0.0395404,57768187.0
239,2021-02-01T11:57:00.000Z,0.0395017,0.0396776,0.0393,0.0393001,49374477.0
240,2021-02-01T12:00:00.000Z,0.0393001,0.0393199,0.03901,0.0391001,48599413.0
241,2021-02-01T12:03:00.000Z,0.0391238,0.0391955,0.0387109,0.0391955,52092021.0
242,2021-02-01T12:06:00.000Z,0.039195,0.0394999,0.0390625,0.0393322,38976487.0
243,2021-02-01T12:09:00.000Z,0.0393299,0.039737,0.039237,0.0396863,20947520.0
244,2021-02-01T12:12:00.000Z,0.0396863,0.0400452,0.0393937,0.0394677,46092543.0
245,2021-02-01T12:15:00.000Z,0.0394677,0.03979,0.039287,0.0392917,45039096.0
246,2021-02-01T12:18:00.000Z,0.039287,0.0397324,0.0392645,0.0397068,32723799.0
247,2021-02-01T12:21:00.000Z,0.0397068,0.0399457,0.0394807,0.039877,29444890.0
248,2021-02-01T12:24:00.000Z,0.039877,0.0402105,0.0395492,0.0397853,61837188.0
249,2021-02-01T12:27:00.000Z,0.0397848,0.0401017,0.039688,0.0400287,35873016.0
250,2021-02-01T12:30:00.000Z,0.0400316,0.0400605,0.0397319,0.0399088,24530159.0
251,2021-02-01T12:33:00.000Z,0.0399088,0.039919,0.0395943,0.0396943,29714697.0
252,2021-02-01T12:36:00.000Z,0.0396915,0.04,0.039656,0.0397435,31461146.0
253,2021-02-01T12:39:00.000Z,0.0397432,0.0398062,0.03945,0.039544,20414783.0
254,2021-02-01T12:42:00.000Z,0.0395376,0.0396609,0.03921,0.0392513,34293769.0
255,2021-02-01T12:45:00.000Z,0.0392513,0.0393264,0.0390063,0.0391903,39541512.0
256,2021-02-01T12:48:00.000Z,0.03919,0.0395972,0.0391746,0.0394959,28217491.0
257,2021-02-01T12:51:00.000Z,0.0394862,0.03952,0.0391,0.0394497,29147498.0
258,2021-02-01T12:54:00.000Z,0.0394497,0.0396,0.0391295,0.0393997,23191341.0
259,2021-02-01T12:57:00.000Z,0.0394247,0.0397939,0.0393464,0.0397454,45023975.0
260,2021-02-01T13:00:00.000Z,0.0397153,0.0401,0.0397119,0.0398628,62818299.0
261,2021-02-01T13:03:00.000Z,0.0398943,0.03995,0.0396262,0.03965,29459335.0
262,2021-02-01T13:06:00.000Z,0.03965,0.04,0.0395232,0.0399249,26064577.0
263,2021-02-01T13:09:00.000Z,0.0399023,0.0403669,0.0397411,0.0403535,45657768.0
264,2021-02-01T13:12:00.000Z,0.0403213,0.0423186,0.0401883,0.0416463,367110175.0
265,2021-02-01T13:15:00.000Z,0.041651,0.0438268,0.0415901,0.0437278,311057438.0
266,2021-02-01T13:18:00.000Z,0.0437,0.0437594,0.0425,0.042985,273423898.0
267,2021-02-01T13:21:00.000Z,0.0429856,0.0432639,0.0416503,0.0422267,214243707.0
268,2021-02-01T13:24:00.000Z,0.0422187,0.0423648,0.0410451,0.041423,125613122.0
269,2021-02-01T13:27:00.000Z,0.0414573,0.04227,0.0413675,0.0420166,113150813.0
270,2021-02-01T13:30:00.000Z,0.0420166,0.042098,0.0401557,0.0406903,91560118.0
271,2021-02-01T13:33:00.000Z,0.0406736,0.0409266,0.0391183,0.0391356,120750599.0
272,2021-02-01T13:36:00.000Z,0.0391372,0.0403351,0.0391,0.0399332,122294162.0
273,2021-02-01T13:39:00.000Z,0.0399345,0.04,0.038,0.0385437,132021958.0
274,2021-02-01T13:42:00.000Z,0.0384951,0.0403399,0.0384787,0.0402645,138318617.0
275,2021-02-01T13:45:00.000Z,0.0402032,0.0403998,0.0392857,0.0399147,71829790.0
276,2021-02-01T13:48:00.000Z,0.0400183,0.0401693,0.0393,0.0400275,72251776.0
277,2021-02-01T13:51:00.000Z,0.0400275,0.0400715,0.039429,0.0394779,52404830.0
278,2021-02-01T13:54:00.000Z,0.0394463,0.039851,0.0385001,0.0388077,96460685.0
279,2021-02-01T13:57:00.000Z,0.0388077,0.0393336,0.0385,0.0389999,96934073.0
280,2021-02-01T14:00:00.000Z,0.0390175,0.0390238,0.0383,0.0383,51192168.0
281,2021-02-01T14:03:00.000Z,0.0383,0.0385385,0.03777,0.0385385,112648503.0
282,2021-02-01T14:06:00.000Z,0.038523,0.039585,0.0384777,0.0394118,73243009.0
283,2021-02-01T14:09:00.000Z,0.0394118,0.03963,0.0382293,0.0383,61649991.0
284,2021-02-01T14:12:00.000Z,0.0383463,0.0392069,0.0382546,0.0387973,41917766.0
285,2021-02-01T14:15:00.000Z,0.0387974,0.0398422,0.0384,0.0390725,68757991.0
286,2021-02-01T14:18:00.000Z,0.0391327,0.039214,0.0385193,0.0386561,32941272.0
287,2021-02-01T14:21:00.000Z,0.038669,0.0395,0.0386561,0.0392485,39520751.0
288,2021-02-01T14:24:00.000Z,0.0392057,0.0392708,0.0389089,0.0389944,18922468.0
289,2021-02-01T14:27:00.000Z,0.0389944,0.0396,0.0389806,0.0395952,31828121.0
290,2021-02-01T14:30:00.000Z,0.0395998,0.0397999,0.03909,0.0392003,28940616.0
